DATE_TIME,DIAMETER,GRADE,CHEM1,CHEM2,CHEM3,CHEM4,CHEM5,CHEM6,CHEM7,CHEM8,CHEM9,CHEM10,TEMP1,TEMP2,TEMP3,QUALITY1,TEMP4,SPEED,PROCESS1,PROCESS2,PEOCESS3,TEMP5,TEMP6,QUALITY2,ID
2022-03-12 17:05:00,16,GR3,0.205,0.764,0.014,0.025,0.158,0.002,0.0001,0.027,0.009,63.0,935,941.0,74,664.96,105,12,1988,2776,1.29,529.0,580,561.611,A94832
2022-03-12 18:40:00,16,GR3,0.207,0.729,0.013,0.019,0.172,0.002,0.0001,0.023,0.001,59.0,853,832.0,118,659.771,185,12,2904,3590,1.29,560.0,562,561.629,A44201
2022-03-12 19:40:00,16,GR3,0.218,1.189,0.018,0.019,0.244,0.003,0.0008,0.03,0.002,75.0,1127,1031.0,71,652.618,288,12,2487,2768,1.29,625.0,584,549.969,A04624
2022-03-12 21:15:00,16,GR3,0.205,0.744,0.018,0.022,0.182,0.002,0.0001,0.027,0.005,48.0,1013,915.0,107,657.93,17,15,2510,2379,1.29,628.0,525,558.955,A44208
2022-04-12 00:20:00,16,GR3,0.204,0.765,0.015,0.025,0.18,0.003,0.0001,0.03,0.003,55.0,1117,965.0,125,702.254,156,14,3036,2997,1.29,517.0,567,581.117,A24124
2022-04-12 00:50:00,16,GR3,0.207,0.762,0.016,0.017,0.171,0.002,0.0001,0.024,0.003,50.0,848,823.0,40,690.725,186,14,3088,3442,1.29,596.0,537,578.344,A14425
2022-04-12 01:20:00,16,GR3,0.207,0.762,0.016,0.017,0.171,0.002,0.0001,0.024,0.003,50.0,825,901.0,96,703.2,153,15,2332,2528,1.29,541.0,501,585.8,A21445
2022-03-12 23:20:00,16,GR3,0.23,0.77,0.014,0.022,0.168,0.002,0.0001,0.024,0.002,49.0,999,876.0,98,690.838,159,12,2957,3640,1.29,539.0,507,563.294,A84412
2022-03-12 23:50:00,16,GR3,0.22,0.777,0.013,0.025,0.187,0.002,0.0001,0.024,0.003,49.0,981,901.0,17,657.096,250,15,3249,3632,1.29,580.0,575,559.883,A24412
2022-04-12 04:00:00,16,GR3,0.22,0.777,0.013,0.025,0.187,0.002,0.0001,0.024,0.003,49.0,977,930.0,50,690.682,160,11,1999,2544,1.29,621.0,578,591.269,A41422
2022-04-12 05:50:00,16,GR3,0.22,0.816,0.01,0.026,0.171,0.003,0.0001,0.023,0.001,57.0,975,893.0,11,692.292,142,12,2141,2844,1.29,595.0,583,579.583,A45224
2022-04-12 08:55:00,16,GR3,0.225,0.768,0.01,0.026,0.183,0.002,0.0001,0.025,0.001,55.0,826,1084.0,24,682.57,225,12,2225,2539,1.28,530.0,530,574.171,A44722
2022-04-12 09:25:00,16,GR3,0.225,0.768,0.01,0.026,0.183,0.002,0.0001,0.025,0.001,55.0,862,940.0,88,691.549,108,12,2379,2255,1.28,596.0,547,576.415,A74242
2022-04-12 07:30:00,16,GR3,0.21,0.74,0.012,0.022,0.186,0.001,0.0001,0.021,0.001,57.0,997,1058.0,114,657.967,284,14,3099,2403,1.28,646.0,521,549.58,A42743
2023-02-02 07:30:00,16,GR2,0.21,1.28,0.011,0.02,0.264,0.003,0.0003,0.027,0.004,43.0,824,1063.0,72,714.731,303,15,2025,3218,1.31,613.0,582,612.929,A16215
2023-01-27 21:20:00,16,GR1,0.235,1.258,0.02,0.03,0.2,0.0022,0.0016,0.0366,0.0075,57.0,1090,1036.0,39,717.595,98,12,3198,2532,1.29,562.0,504,604.459,A22760
2023-01-22 00:00:00,16,GR3,0.222,0.805,0.018,0.024,0.206,0.002,0.0014,0.0206,0.0089,44.0,847,916.0,11,692.673,141,15,3100,3234,1.29,,521,565.591,A25653
2023-01-22 01:50:00,16,GR3,0.222,0.805,0.018,0.024,0.206,0.002,0.0014,0.0206,0.0089,44.0,832,954.0,90,699.801,253,15,1962,2597,1.28,533.0,521,587.465,A32556
2023-01-24 21:00:00,16,GR1,0.229,1.356,0.02,0.027,,0.0024,0.002,0.0384,0.0071,45.0,1133,980.0,18,732.684,42,11,3320,2836,1.3,637.0,509,610.739,A92763
2023-01-23 07:50:00,16,GR3,0.216,0.747,0.025,0.022,,0.0027,0.0013,0.0268,0.0091,52.0,920,1034.0,79,682.367,308,11,2651,3489,1.29,576.0,510,581.977,A92767
2023-01-23 08:20:00,16,GR3,0.216,0.747,0.025,0.022,0.184,0.0027,0.0013,0.0268,0.0091,52.0,857,867.0,27,681.665,41,11,2524,2885,1.29,589.0,537,575.417,A77926
2023-01-23 08:55:00,16,GR3,0.216,0.747,0.025,0.022,0.184,0.0027,0.0013,0.0268,0.0091,52.0,863,929.0,28,677.745,149,13,2057,3579,1.29,540.0,581,576.376,A27769
2023-01-22 05:10:00,16,GR3,0.244,0.866,0.013,0.021,0.198,0.002,0.0001,0.025,0.003,46.0,844,934.0,18,675.853,255,13,2007,2841,1.27,629.0,504,564.582,A02073
2023-01-25 17:30:00,16,GR2,0.21,1.26,0.013,0.025,0.226,0.002,0.0004,0.027,0.003,45.0,902,1066.0,50,703.75,167,15,2836,3315,1.3,536.0,581,602.998,A21227
2023-01-22 03:20:00,16,GR3,0.203,1.29,0.027,0.022,0.253,0.003,0.002,0.029,0.007,48.0,848,1128.0,119,683.207,136,14,2181,2172,1.29,581.0,562,563.595,A74222
2023-01-25 05:45:00,16,GR2,0.21,1.196,0.021,0.021,0.199,0.002,0.0003,0.027,0.006,63.0,1119,943.0,106,690.262,35,12,2721,2663,1.29,594.0,564,592.287,A72293
2023-01-25 06:20:00,16,GR2,0.215,1.235,0.024,0.023,0.209,0.003,0.002,0.027,0.009,50.0,889,904.0,33,694.415,46,13,2287,2402,1.29,610.0,511,598.363,A79302
2023-01-26 01:25:00,16,GR2,0.223,1.22,0.017,0.025,0.182,0.003,0.0001,0.031,0.008,59.0,1011,861.0,81,721.044,12,11,2785,3276,1.29,629.0,574,607.664,A87223
2023-01-25 23:20:00,16,GR2,0.212,1.153,0.019,0.023,0.176,0.002,0.0001,0.029,0.007,54.0,1091,994.0,15,715.054,57,14,2979,2793,1.3,554.0,529,597.472,A32237
2023-01-21 19:10:00,16,GR3,0.202,0.784,0.016,0.021,0.176,0.002,0.0001,0.027,0.007,46.0,1116,947.0,53,665.222,300,12,3100,2328,1.29,554.0,583,547.324,A36327
2023-01-27 00:45:00,16,GR1,0.222,1.322,0.022,0.032,0.235,0.003,0.0001,0.029,0.006,50.0,939,1125.0,1,724.939,220,14,2428,2265,1.29,606.0,530,607.419,A28337
2023-01-22 04:30:00,16,GR3,0.222,0.835,0.019,0.022,0.195,0.0026,0.0001,0.028,0.0055,52.0,1033,916.0,91,667.209,135,13,3026,2815,1.27,614.0,581,564.886,A33427
2023-01-22 07:50:00,16,GR3,0.222,0.835,0.019,0.022,0.195,0.0026,0.0001,0.028,0.0055,52.0,920,1024.0,110,663.33,194,12,2407,3420,1.27,543.0,546,565.524,A23734
2023-01-22 03:50:00,16,GR3,0.227,0.76,0.022,0.024,0.185,0.003,0.0001,0.026,0.0063,53.0,966,930.0,19,677.932,214,11,2139,3356,1.29,536.0,523,569.138,A23747
2023-01-25 12:30:00,16,GR2,0.21,1.19,0.019,0.029,0.223,0.003,0.0006,0.027,0.0053,40.0,1029,1102.0,92,713.274,19,15,2949,3600,1.3,538.0,575,616.595,A75332
2023-01-25 13:00:00,16,GR2,0.214,1.137,0.02,0.026,0.206,0.002,0.0013,0.027,0.005,48.0,1101,875.0,93,717.011,169,11,2990,3631,1.3,638.0,562,614.725,A53725
2023-01-26 00:25:00,16,GR2,0.211,1.19,0.022,0.02,0.175,0.0026,0.0001,0.037,0.007,52.0,894,853.0,123,717.861,276,15,2067,2711,1.3,587.0,536,594.372,A78237
2023-01-25 22:20:00,16,GR2,0.212,1.22,0.025,0.035,0.24,0.002,0.0001,0.045,0.015,55.0,877,899.0,132,731.831,109,12,2396,2314,1.3,598.0,542,609.441,A17328
2023-01-25 23:55:00,16,GR2,0.212,1.22,0.025,0.035,0.24,0.002,0.0001,0.045,0.015,55.0,1050,1020.0,39,722.984,111,13,2897,3322,1.29,605.0,512,602.136,A17382
2023-01-25 21:50:00,16,GR2,0.24,1.1,0.022,0.022,0.18,0.002,0.0001,0.042,0.003,53.0,1013,1106.0,136,,198,12,2403,2673,1.29,632.0,575,614.93,A25837
2023-01-25 20:10:00,16,GR2,0.213,1.223,0.011,0.025,0.228,0.003,0.0003,0.034,0.004,49.0,903,1004.0,98,716.734,160,11,2713,2664,1.3,536.0,539,615.862,A73214
2023-01-25 20:40:00,16,GR2,0.213,1.223,0.011,0.025,0.228,0.003,0.0003,0.034,0.004,49.0,897,1116.0,138,712.866,162,14,2916,2795,1.3,560.0,502,612.257,A31427
2023-01-21 23:15:00,16,GR3,0.21,0.932,0.019,0.027,0.17,0.002,0.0001,0.03,0.005,47.0,988,991.0,57,688.669,267,14,2186,2498,1.29,583.0,523,571.962,A76224
2023-01-21 23:35:00,16,GR3,0.21,0.932,0.019,0.027,0.17,0.002,0.0001,0.03,0.005,47.0,1106,887.0,56,676.153,117,13,2356,2299,1.29,540.0,540,561.209,A22467
2023-01-23 16:10:00,16,GR1,0.225,1.306,0.012,0.023,0.245,0.002,0.0001,0.035,0.002,50.0,909,868.0,26,725.011,268,11,2483,2637,1.29,564.0,522,616.85,A41772
2023-01-23 16:55:00,16,GR1,0.225,1.306,0.012,0.023,0.245,0.002,0.0001,0.035,0.002,50.0,1124,870.0,129,698.766,121,14,2395,3696,1.29,619.0,557,593.406,A24717
2023-01-24 14:15:00,16,GR1,0.23,1.29,0.008,0.023,0.26,0.003,0.001,0.049,0.006,65.0,829,908.0,78,733.366,43,13,2607,2765,1.29,550.0,561,621.998,A52477
2023-01-24 14:30:00,16,GR1,0.23,1.29,0.008,0.023,0.26,0.003,0.001,0.049,0.006,65.0,1142,1025.0,72,725.36,116,15,2998,3468,1.29,572.0,555,612.729,A52477
2023-01-22 05:40:00,16,GR3,0.226,0.801,0.015,0.02,0.192,0.002,0.0003,0.035,0.002,49.0,920,900.0,97,698.23,255,15,3028,3539,1.27,606.0,550,584.922,A26478
2023-01-22 06:10:00,16,GR3,0.224,0.774,0.014,0.036,0.179,0.002,0.0001,0.028,0.001,45.0,943,1023.0,35,687.972,31,13,2106,2374,1.28,634.0,522,570.535,A82497
2023-01-22 06:40:00,16,GR3,0.224,0.774,0.014,0.036,0.179,0.002,0.0001,0.028,0.001,45.0,1057,956.0,121,673.731,148,11,3349,2324,1.28,532.0,523,572.25,A42978
2023-01-22 14:15:00,16,GR3,0.225,0.74,0.021,0.021,0.195,0.003,0.0003,0.028,0.005,54.0,909,855.0,69,667.546,15,12,2871,2870,1.29,522.0,528,568.426,A22974
2023-01-22 12:40:00,16,GR3,0.202,0.751,0.023,0.019,0.185,0.002,0.0001,0.03,0.003,45.0,882,922.0,62,691.523,287,12,2241,2429,1.29,520.0,526,575.612,A25740
2023-01-22 16:50:00,16,GR3,0.2,0.756,0.019,0.02,0.188,0.002,0.0001,0.028,0.003,45.0,863,1035.0,61,701.701,193,11,3210,2164,1.29,567.0,544,590.052,A52507
2023-01-23 06:15:00,16,GR3,0.2,0.756,0.019,0.02,0.188,0.002,0.0001,0.028,0.003,45.0,1037,908.0,7,673.187,144,14,3210,3030,1.29,619.0,532,564.087,A52507
2023-01-22 13:10:00,16,GR3,0.2,0.752,0.014,0.015,0.157,0.0021,0.0012,0.0188,0.0072,42.0,1073,925.0,111,681.428,103,12,2706,3460,1.29,516.0,541,583.373,A26570
2023-01-22 13:40:00,16,GR3,0.2,0.752,0.014,0.015,0.157,0.0021,0.0012,0.0188,0.0072,42.0,899,981.0,141,646.024,24,14,2326,3373,1.29,632.0,554,536.888,A62705
2023-01-22 16:25:00,16,GR3,0.213,0.771,0.013,0.022,0.2,0.0021,0.0012,0.0888,0.0068,45.0,1037,904.0,34,664.051,8,14,2575,2582,1.29,613.0,548,569.938,A21175
2023-01-22 18:00:00,16,GR3,0.211,0.751,0.012,0.021,0.187,0.002,0.0001,0.032,0.002,45.0,886,995.0,100,662.846,302,13,3236,3248,1.29,534.0,546,568.706,A27561
2023-01-22 19:15:00,16,GR3,0.2,1.2,0.015,0.033,0.234,0.002,0.0012,0.1135,0.0066,39.0,1103,1003.0,63,677.104,196,12,2363,2499,1.28,568.0,541,574.418,A17295
2023-01-22 21:20:00,16,GR3,0.22,0.752,0.026,0.033,,0.002,0.0001,0.033,0.001,39.0,842,862.0,136,677.829,307,13,3354,3487,1.29,581.0,532,568.706,A27825
2023-01-22 23:20:00,16,GR3,0.213,0.73,0.015,0.024,0.175,0.002,0.0001,0.031,0.006,36.0,904,1090.0,36,679.315,263,13,2825,2946,1.29,566.0,542,566.289,A23573
2023-01-22 23:55:00,16,GR3,0.214,0.73,0.028,0.022,0.184,0.002,0.0001,0.037,0.005,51.0,1055,924.0,9,681.051,121,13,2336,2906,1.29,590.0,563,571.972,A23755
2023-01-23 00:25:00,16,GR3,0.224,0.752,0.025,0.03,0.19,0.002,0.0001,0.033,0.005,46.0,894,966.0,47,685.201,125,12,2573,3007,1.29,570.0,521,568.053,A58372
2023-01-23 01:00:00,16,GR3,0.224,0.752,0.025,0.03,0.19,0.002,0.0001,0.033,0.005,46.0,1114,1028.0,140,684.024,16,11,2310,3123,1.29,611.0,521,569.686,A37825
2023-01-23 05:40:00,16,GR3,0.215,0.743,0.025,0.021,0.191,0.002,0.0001,0.033,0.005,46.0,1148,880.0,142,671.616,151,12,2671,3084,1.29,625.0,534,564.553,A27542
2023-01-23 12:00:00,16,GR1,0.23,1.33,0.023,0.02,0.23,0.003,0.0006,0.034,0.008,75.0,1024,1126.0,45,737.028,259,12,2468,2249,1.29,589.0,514,639.098,A71255
2023-01-23 18:00:00,16,GR1,0.225,1.26,0.028,0.029,0.229,0.002,0.0007,0.039,0.009,55.0,964,1111.0,16,722.026,252,11,2715,2550,1.29,568.0,526,609.859,A57273
2023-01-23 20:30:00,16,GR1,0.225,1.16,0.02,0.022,0.248,0.002,0.0003,0.029,0.003,45.0,970,953.0,3,719.024,101,12,3051,3455,1.29,603.0,524,610.553,A72085
2023-01-23 23:20:00,16,GR1,0.232,1.295,0.017,0.019,0.227,0.004,0.0003,0.027,0.005,53.0,973,956.0,28,726.847,195,15,2938,2299,1.29,587.0,546,612.423,A27385
2023-01-23 23:50:00,16,GR1,0.22,1.195,0.018,0.026,0.235,0.003,0.0004,0.036,0.006,48.0,917,978.0,49,720.152,203,13,1991,3108,1.29,548.0,531,607.921,A87258
2023-01-24 00:25:00,16,GR1,0.22,1.195,0.018,0.026,0.235,0.003,0.0004,0.036,0.006,48.0,1120,911.0,64,714.722,263,11,1962,3139,1.29,532.0,547,603.825,A88275
2023-01-24 02:50:00,16,GR1,0.22,1.18,0.02,0.02,0.221,0.002,0.0001,0.03,0.007,55.0,923,1038.0,21,724.312,145,13,2752,3665,1.29,543.0,573,606.292,A97542
2023-01-24 05:45:00,16,GR1,0.23,1.19,0.019,0.024,0.223,0.0026,0.0001,0.074,0.007,52.0,1020,1048.0,7,740.801,122,15,2575,2715,1.29,623.0,507,624.706,A07622
2023-01-24 08:20:00,16,GR1,0.23,1.19,0.019,0.024,0.223,0.0026,0.0001,0.074,0.007,52.0,1109,1107.0,104,715.362,189,12,2716,2875,1.29,592.0,551,602.41,A20726
2023-01-24 07:55:00,16,GR1,0.225,1.17,0.014,0.025,0.232,0.003,0.0002,0.034,0.006,57.0,859,863.0,87,718.853,186,11,2366,2274,1.28,532.0,568,607.074,A01276
2023-01-24 09:30:00,16,GR1,0.225,1.195,0.022,0.022,0.25,0.003,0.0006,0.029,0.011,59.0,1106,821.0,125,722.275,135,13,2201,2863,1.29,641.0,563,615.474,A69172
2023-01-24 10:00:00,16,GR1,0.225,1.195,0.022,0.022,0.25,0.003,0.0006,0.029,0.011,59.0,878,1118.0,82,718.455,180,14,2407,3392,1.29,609.0,581,612.512,A96721
2023-01-02 03:30:00,16,GR1,0.227,1.239,0.021,0.025,0.222,0.003,0.0003,0.034,0.01,57.0,1022,1060.0,125,723.937,276,12,2007,3157,1.29,618.0,525,606.94,A72226
2023-01-02 03:50:00,16,GR1,0.227,1.239,0.021,0.025,0.222,0.003,0.0003,0.034,0.01,57.0,851,905.0,75,737.58,192,12,2140,3619,1.29,598.0,503,624.121,A76222
2023-01-02 03:10:00,16,GR1,0.226,1.225,0.018,0.024,0.208,0.003,0.0005,0.03,0.011,59.0,845,,13,730.698,279,11,3022,3297,1.29,558.0,552,618.81,A74622
2023-01-24 15:35:00,16,GR1,0.223,1.2,0.017,0.025,0.218,0.002,0.0001,0.029,0.002,56.0,1011,932.0,20,721.124,291,14,2103,3193,1.29,554.0,526,603.24,A26327
2023-01-24 17:50:00,16,GR1,0.22,1.29,0.024,0.028,0.236,0.002,0.0003,0.059,0.009,43.0,1119,1019.0,120,723.07,53,13,2158,2442,1.3,609.0,566,617.008,A37246
2023-01-24 18:10:00,16,GR1,0.22,1.29,0.024,0.028,0.236,0.002,0.0003,0.059,0.009,43.0,839,943.0,20,724.816,56,11,2995,2985,1.3,567.0,584,622.312,A67342
2023-01-24 19:35:00,16,GR1,0.231,1.309,0.018,0.028,0.234,0.004,0.0007,0.042,0.008,53.0,991,1036.0,79,723.56,66,14,2012,3463,1.29,,580,609.514,A16247
2023-01-24 20:10:00,16,GR1,0.231,1.309,0.018,0.028,0.234,0.004,0.0007,0.042,0.008,53.0,1146,1103.0,70,718.382,295,14,3212,2381,1.3,602.0,576,608.026,A71462
2023-01-24 18:35:00,16,GR1,0.235,1.172,0.011,0.034,0.227,0.002,0.0004,0.032,0.004,53.0,837,908.0,36,712.781,18,14,3311,2611,1.3,628.0,518,607.658,A72746
2023-01-24 22:20:00,16,GR1,0.235,1.172,0.011,0.034,0.227,0.002,0.0004,0.032,0.004,53.0,1000,1128.0,8,738.759,88,11,2383,2486,1.29,566.0,581,618.845,A47267
2023-01-24 23:35:00,16,GR2,0.236,1.152,0.015,0.026,0.24,0.003,0.0003,0.03,0.005,53.0,1133,1100.0,106,748.693,102,11,3089,3675,1.29,541.0,574,626.486,A65272
2023-01-25 00:40:00,16,GR2,0.222,1.25,0.019,0.036,0.243,0.003,0.0004,0.034,0.006,56.0,825,847.0,74,742.208,60,12,2620,2749,1.29,588.0,520,623.252,A75662
2023-01-25 01:10:00,16,GR2,0.241,1.174,0.014,0.023,0.225,0.002,0.0002,0.025,0.003,52.0,966,1072.0,79,715.445,290,11,3351,3143,1.29,578.0,572,609.857,A62775
2023-01-25 03:25:00,16,GR2,0.229,1.22,0.018,0.02,0.242,0.003,0.0013,0.028,0.007,46.0,965,861.0,77,702.589,156,11,2954,2831,1.29,643.0,580,586.148,A62795
2023-01-28 00:40:00,16,GR1,0.221,1.15,0.025,0.019,0.225,0.0026,0.0003,0.025,0.0066,54.0,841,938.0,67,725.619,101,13,2466,2547,1.29,550.0,555,606.556,A07267
2023-01-25 04:05:00,16,GR2,0.212,1.2,0.019,0.026,0.243,0.003,0.0003,0.04,0.0056,48.0,1090,871.0,80,725.858,178,15,3327,2478,1.29,631.0,580,610.758,A72736
2023-01-27 23:30:00,16,GR1,0.221,1.245,0.025,0.026,0.242,0.003,0.0005,0.044,0.007,56.0,1048,1093.0,133,735.988,188,11,2035,3459,1.29,627.0,549,605.522,A77652
2023-01-28 00:05:00,16,GR1,0.221,1.245,0.025,0.026,0.242,0.003,0.0005,0.044,0.007,56.0,1133,1119.0,144,718.968,239,15,2276,2211,1.29,570.0,540,606.394,A75627
2023-01-27 22:55:00,16,GR1,0.228,1.21,0.024,0.021,0.231,0.0025,0.0001,0.031,0.008,63.0,1110,958.0,117,721.181,18,13,2281,2683,1.29,595.0,522,607.824,A27678
2023-01-25 08:00:00,16,GR2,0.222,1.25,0.018,0.019,0.196,0.003,0.0002,0.029,0.009,49.0,1147,958.0,137,693.277,65,12,2463,2912,1.29,618.0,538,589.175,A67248
2023-01-25 08:50:00,16,GR2,0.222,1.25,0.018,0.019,0.196,0.003,0.0002,0.029,0.009,49.0,1091,964.0,36,698.016,128,14,3260,2193,1.29,601.0,511,590.171,A68427
2023-01-25 10:25:00,16,GR2,0.22,1.22,0.02,0.028,0.211,0.003,0.0003,0.031,0.008,41.0,1126,916.0,44,704.979,252,11,2694,2979,1.3,630.0,535,599.847,A77682
2023-01-25 14:05:00,16,GR2,0.216,1.176,0.02,0.021,0.196,0.002,0.0002,0.025,0.003,65.0,989,1079.0,95,715.441,27,13,2865,3245,1.3,625.0,526,613.8805,A72976
2023-01-25 14:20:00,16,GR2,0.216,1.176,0.02,0.021,0.196,0.002,0.0002,0.025,0.003,65.0,842,836.0,6,722.427,49,12,2036,3718,1.3,601.0,550,617.082,A96727
2023-01-25 15:10:00,16,GR2,,1.176,0.02,0.021,0.196,0.002,0.0002,0.025,0.003,65.0,978,915.0,34,709.746,203,13,3212,3455,1.3,,556,613.319,A79672
2023-01-25 17:00:00,16,GR2,0.224,1.192,0.014,0.022,0.195,0.002,0.0002,0.037,0.006,60.0,1148,952.0,29,726.148,15,15,2962,3290,1.3,556.0,536,624.529,A07207
2023-01-25 18:30:00,16,GR2,0.216,1.215,0.02,0.025,0.208,0.002,0.0005,0.033,0.004,48.0,1146,884.0,37,709.305,222,11,2071,3156,1.3,523.0,569,609.77,A07277
2023-01-25 19:35:00,16,GR2,0.216,1.215,0.02,0.025,0.208,0.002,0.0005,0.033,0.004,48.0,904,1105.0,32,717.671,273,15,3260,3083,1.3,587.0,550,612.844,A07277
2023-01-31 12:10:00,16,GR1,0.224,1.203,0.017,0.024,0.228,0.002,0.0004,0.029,0.004,47.0,899,902.0,29,725.361,115,13,2305,3242,1.29,606.0,575,608.84,A27907
2023-01-31 08:00:00,16,GR1,0.22,1.245,0.022,0.023,0.215,0.002,0.0003,0.027,0.005,59.0,949,1010.0,35,701.655,271,14,2167,3651,1.29,579.0,556,594.359,A17372
2023-01-31 08:30:00,16,GR1,0.221,1.15,0.017,0.025,0.234,0.002,0.0002,0.03,0.005,,1124,959.0,19,713.366,45,14,2720,3061,1.29,570.0,582,599.046,A51277
2023-01-28 14:10:00,16,GR1,0.22,1.525,0.017,0.021,0.299,0.002,0.0006,0.03,0.004,52.0,1011,972.0,99,734.206,104,15,2876,2887,1.29,523.0,555,613.647,A28771
2023-01-26 02:25:00,16,GR2,0.225,1.19,0.007,0.023,0.224,0.003,0.0016,0.0229,0.0062,45.0,995,831.0,80,733.174,102,12,2196,3009,1.29,546.0,551,606.384,A71297
2023-01-27 16:10:00,16,GR1,0.235,1.24,0.016,0.023,0.244,0.002,0.0004,0.027,0.005,49.0,1096,1024.0,125,715.027,129,14,3149,3383,1.29,616.0,543,606.307,A72702
2023-01-27 16:40:00,16,GR1,0.235,1.24,0.016,0.023,0.244,0.002,0.0004,0.027,0.005,49.0,970,890.0,8,723.647,123,14,2674,3713,1.29,515.0,548,612.732,A77220
2023-01-26 23:30:00,16,GR1,0.223,1.225,0.021,0.017,0.21,0.002,0.0001,0.03,0.011,53.0,1140,1011.0,66,705.368,74,11,3200,3684,1.29,612.0,513,590.191,A27762
2023-01-26 03:00:00,16,GR2,0.22,1.193,0.017,0.025,0.229,0.003,0.0001,0.028,0.005,51.0,1107,871.0,142,713.24,208,12,3060,3629,1.3,542.0,506,601.065,A77282
2023-01-26 03:30:00,16,GR2,0.22,1.193,0.017,0.025,0.229,0.003,0.0001,0.028,0.005,51.0,907,1070.0,132,720.14,27,15,2240,2298,1.29,544.0,540,597.756,A87272
2023-01-26 04:20:00,16,GR2,0.212,1.15,0.015,0.023,,0.0026,0.0001,0.03,0.006,54.0,950,1010.0,103,725.422,180,13,2453,3280,1.29,515.0,549,604.936,A17273
2023-01-26 04:50:00,16,GR2,0.212,,0.015,0.023,0.206,0.0026,0.0001,0.03,0.006,54.0,1098,1085.0,19,720.247,296,12,2681,3506,1.29,576.0,570,598.073,A31277
2023-01-26 05:15:00,16,GR2,0.212,1.15,0.015,0.023,0.206,0.0026,0.0001,0.03,0.006,54.0,1127,1087.0,58,723.349,189,13,2213,2369,1.29,590.0,550,601.871,A73172
2023-01-26 22:55:00,16,GR1,0.222,1.156,0.015,0.02,0.22,0.0025,0.0001,0.03,0.0063,51.0,859,901.0,1,715.114,167,13,2284,3698,1.29,531.0,519,591.715,A73723
2023-01-26 05:45:00,16,GR2,0.233,1.19,0.022,0.035,0.234,0.003,0.0001,0.024,0.009,68.0,883,1006.0,78,695.845,309,13,2947,3466,1.29,559.0,573,574.615,A37572
2023-01-27 17:00:00,16,GR1,0.237,1.2,0.024,0.027,0.227,0.002,0.0002,0.028,0.005,47.0,890,,140,720.014,281,15,2032,2853,1.29,546.0,512,607.882,A25747
2023-01-26 19:30:00,16,GR1,0.223,1.235,0.015,0.029,0.218,0.002,0.0003,0.03,0.008,45.0,923,840.0,73,724.646,252,13,2503,3017,1.28,562.0,564,595.883,A77527
2023-01-31 05:15:00,16,GR1,0.243,1.22,0.021,0.029,0.224,0.002,0.0002,0.032,0.006,50.0,1067,970.0,32,730.398,231,14,2899,2299,1.29,567.0,567,606.97,A76720
2023-01-26 20:05:00,16,GR1,0.22,1.328,0.02,0.025,0.259,0.002,0.0004,0.029,0.011,51.0,996,931.0,125,742.56,107,15,3214,2642,1.27,603.0,508,618.883,A27627
2023-01-26 20:45:00,16,GR1,0.22,1.328,0.02,0.025,0.259,0.002,0.0004,0.029,0.011,51.0,852,1092.0,124,726.986,44,12,3300,2164,1.28,564.0,510,601.14,A62727
2023-01-31 04:00:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,1065,853.0,87,716.694,31,14,2770,2872,1.29,539.0,519,604.688,A77279
2023-01-31 04:30:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,908,1066.0,72,724.995,307,14,2587,2915,1.29,600.0,511,608.706,A27779
2023-01-31 04:50:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,1024,915.0,119,729.657,272,11,2826,3126,1.29,646.0,508,613.142,A77729
2023-01-27 03:15:00,16,GR1,0.22,1.237,0.019,0.023,0.257,0.003,0.0014,0.024,0.003,47.0,1081,880.0,42,726.818,120,11,2608,2486,1.29,528.0,578,611.213,A28771
2023-01-31 01:50:00,16,GR1,0.22,1.203,0.033,0.036,0.227,0.003,0.0004,0.03,0.005,50.0,929,859.0,143,737.279,239,11,2821,2440,1.28,591.0,536,613.196,A87742
2023-01-30 23:20:00,16,GR1,0.22,1.19,0.025,0.029,0.22,0.003,0.0004,0.025,0.015,50.0,973,928.0,69,711.857,275,12,2067,2928,1.28,630.0,582,599.607,A68277
2023-01-30 23:50:00,16,GR1,0.22,1.19,0.025,0.029,0.22,0.003,0.0004,0.025,0.015,50.0,952,914.0,106,711.188,45,15,3293,2293,1.28,586.0,543,595.02,A87627
2023-01-02 16:55:00,16,GR2,0.212,1.185,0.02,0.023,0.244,0.003,0.0012,0.026,0.0056,52.0,936,837.0,39,706.382,247,14,2840,2252,1.31,603.0,551,602.287,A79972
2023-02-02 00:15:00,16,GR2,0.212,,0.02,0.023,0.244,0.003,0.0012,0.026,0.0056,52.0,898,881.0,16,738.014,110,12,2244,3223,1.31,582.0,560,617.443,A27799
2023-01-27 08:40:00,16,GR1,0.235,1.16,0.019,0.033,0.23,0.0023,0.0017,0.0239,0.0083,54.0,1115,881.0,100,727.101,255,13,2054,2515,1.28,603.0,581,617.991,A08721
2023-01-27 13:05:00,16,GR1,0.235,1.16,0.019,0.033,0.23,0.0023,0.0017,0.0239,0.0083,54.0,1084,1021.0,56,706.929,17,15,3149,3208,1.29,543.0,503,601.285,A20781
